43	43
31299	43
161491	43
162365	43
162659	43
162720	43
163111	43
164774	43
165832	43
166082	43
184616	43
44	44
900	44
9639	44
26876	44
167660	44
168106	44
168564	44
168795	44
169552	44
171074	44
171539	44
172893	44
177840	44
45	45
89671	45
150676	45
155360	45
157490	45
46	46
157631	46
157672	46
157867	46
158023	46
158032	46
158191	46
47	47
102080	47
102169	47
102558	47
104172	47
104582	47
104886	47
105259	47
106471	47
107304	47
108419	47
109116	47
110177	47
110206	47
112675	47
184992	47
48	48
10404	48
103277	48
104055	48
104269	48
104324	48
105022	48
105056	48
105411	48
106241	48
106534	48
108923	48
110480	48
112484	48
112767	48
157802	48
49	49
50	50
10918	50
41953	50
50287	50
50768	50
51714	50
53044	50
55240	50
59553	50
62975	50
64678	50
68087	50
79840	50
90988	50
189871	50
51	51
11181	51
28349	51
33670	51
33671	51
57810	51
60064	51
121659	51
121875	51
122014	51
122255	51
123018	51
124606	51
125064	51
125903	51
126046	51
126835	51
127159	51
128154	51
128269	51
128422	51
129211	51
130528	51
130750	51
138958	51
139118	51
139242	51
139343	51
139632	51
140941	51
141206	51
141786	51
141994	51
142181	51
184466	51
52	52
96107	52
53	53
6640	53
20442	53
30960	53
77640	53
95804	53
54	54
137892	54
139728	54
140592	54
142080	54
55	55
11790	55
56	56
57	57
33219	57
50369	57
53582	57
57373	57
65639	57
78971	57
58	58
18265	58
46573	58
97874	58
59	59
28469	59
28470	59
28471	59
86819	59
131867	59
132955	59
133187	59
134399	59
136187	59
137452	59
182618	59
60	60
15721	60
26333	60
114821	60
114857	60
115804	60
118982	60
119070	60
119970	60
120543	60
120564	60
121025	60
61	61
115877	61
116342	61
116565	61
116762	61
117403	61
117533	61
118129	61
118155	61
120660	61
121059	61
187552	61
62	62
131613	62
131623	62
131905	62
132522	62
133013	62
133478	62
133575	62
133699	62
134249	62
134317	62
134484	62
135575	62
135883	62
136272	62
136633	62
137158	62
63	63
1507	63
24536	63
24539	63
44366	63
61459	63
126636	63
64	64
17695	64
33329	64
33331	64
33332	64
130834	64
131126	64
131320	64
131746	64
132620	64
133199	64
133212	64
133311	64
133704	64
133901	64
133940	64
135182	64
135676	64
191093	64
65	65
78391	65
82616	65
84252	65
85084	65
86872	65
89299	65
95004	65
179832	65
66	66
67002	66
70258	66
72889	66
77988	66
88585	66
194938	66
67	67
77649	67
68	68
55874	68
131220	68
131372	68
131855	68
131870	68
131882	68
133181	68
133576	68
135023	68
136086	68
136438	68
69	69
8087	69
33715	69
62952	69
131316	69
131835	69
132823	69
135637	69
136676	69
70	70
62106	70
81697	70
71	71
69890	71
75061	71
76954	71
80224	71
82601	71
82703	71
86980	71
91611	71
93812	71
136056	71
136095	71
184238	71
188795	71
72	72
37210	72
51818	72
60007	72
95692	72
132676	72
133655	72
199007	72
73	73
884	73
31488	73
167669	73
168296	73
170009	73
172628	73
181430	73
74	74
20312	74
171685	74
172678	74
75	75
21001	75
21002	75
45363	75
81377	75
76	76
30986	76
75698	76
76035	76
84208	76
91454	76
91847	76
94641	76
95534	76
96539	76
122130	76
123702	76
124103	76
128241	76
174111	76
77	77
12978	77
31666	77
67683	77
73836	77
82212	77
85918	77
91845	77
109413	77
110664	77
78	78
142791	78
142959	78
143315	78
144149	78
144355	78
145805	78
79	79
143158	79
143182	79
143355	79
144029	79
144249	79
146040	79
146124	79
146293	79
146479	79
80	80
38196	80
70648	80
89188	80
81	81
7531	81
13780	81
46934	81
168485	81
168839	81
169212	81
169578	81
169624	81
169773	81
170908	81
171712	81
172037	81
172085	81
172368	81
172398	81
172793	81
82	82
40344	82
66314	82
67660	82
68794	82
72171	82
91276	82
83	83
130830	83
132562	83
133939	83
135069	83
84	84
131326	84
132073	84
134415	84
85	85
8847	85
22247	85
22248	85
22249	85
31908	85
39649	85
47550	85
52293	85
62278	85
64796	85
99686	85
86	86
22619	86
99804	86
87	87
122533	87
123314	87
126340	87
132156	87
88	88
4977	88
31709	88
40452	88
51412	88
52585	88
58172	88
79974	88
83772	88
88036	88
96575	88
98260	88
98355	88
89	89
25787	89
106093	89
108033	89
109682	89
157812	89
159567	89
90	90
15225	90
33673	90
74788	90
76076	90
80332	90
82401	90
90258	90
91747	90
93523	90
94002	90
95908	90
98983	90
91	91
90222	91
97339	91
192782	91
194115	91
92	92
28661	92
68649	92
160624	92
166055	92
181911	92
93	93
36964	93
71006	93
79884	93
80543	93
85137	93
92394	93
96185	93
183370	93
94	94
124546	94
129434	94
95	95
33631	95
96	96
115523	96
115586	96
116063	96
117052	96
118035	96
118214	96
118846	96
118903	96
119005	96
119375	96
121001	96
97	97
168383	97
170013	97
170599	97
170700	97
172214	97
98	98
32062	98
50188	98
55390	98
116504	98
116580	98
118205	98
119451	98
194730	98
195111	98
195565	98
195598	98
195980	98
196042	98
196194	98
196619	98
197134	98
197324	98
197580	98
197626	98
99	99
16858	99
33146	99
62986	99
74704	99
83746	99
83818	99
89113	99
91632	99
100	100
114941	100
116058	100
116934	100
117072	100
118647	100
101	101
54519	101
115022	101
115258	101
115497	101
115724	101
116862	101
118465	101
119735	101
120334	101
102	102
103	103
44486	103
131956	103
133125	103
133809	103
134882	103
104	104
6530	104
10670	104
38185	104
45200	104
46050	104
57020	104
59285	104
78041	104
82915	104
86140	104
132635	104
134015	104
134185	104
136744	104
194735	104
195164	104
195592	104
195615	104
195681	104
196271	104
196999	104
197205	104
197610	104
197619	104
105	105
58520	105
63710	105
117838	105
118351	105
106	106
17157	106
20557	106
45719	106
75874	106
82759	106
84321	106
99380	106
101048	106
107140	106
107401	106
108301	106
183538	106
188481	106
107	107
101508	107
103912	107
104166	107
104197	107
105615	107
108878	107
112949	107
108	108
13068	108
133259	108
143116	108
143151	108
144277	108
144838	108
145103	108
145555	108
145967	108
193285	108
109	109
45143	109
47836	109
101550	109
104033	109
104640	109
106803	109
107865	109
108918	109
111428	109
112021	109
110	110
13858	110
56817	110
166301	110
166969	110
167167	110
167859	110
167947	110
168078	110
168119	110
168135	110
168406	110
168541	110
168588	110
169332	110
169748	110
170207	110
170836	110
171121	110
171241	110
171270	110
171452	110
171799	110
171926	110
172126	110
172183	110
172243	110
172547	110
172680	110
172885	110
111	111
74173	111
87551	111
98404	111
112	112
9063	112
22875	112
41914	112
58476	112
153560	112
169015	112
181294	112
181586	112
181730	112
181771	112
181898	112
182144	112
113	113
152002	113
153100	113
153871	113
155945	113
114	114
197809	114
115	115
51310	115
56489	115
63768	115
69864	115
100847	115
116	116
49120	116
114690	116
115209	116
115274	116
116151	116
116159	116
116208	116
116811	116
116822	116
118562	116
118808	116
119446	116
119874	116
119941	116
120703	116
120861	116
117	117
92879	117
118	118
7300	118
43655	118
121597	118
121683	118
121784	118
122162	118
123305	118
125516	118
126772	118
126784	118
129186	118
129635	118
130378	118
130445	118
119	119
120	120
10341	120
169024	120
169692	120
171756	120
173075	120
121	121
87983	121
104089	121
106394	121
108130	121
109200	121
122	122
71444	122
72694	122
76167	122
79267	122
86751	122
88548	122
89415	122
99228	122
123	123
27055	123
46234	123
49966	123
134369	123
150163	123
150661	123
151182	123
152736	123
153201	123
153213	123
153611	123
154334	123
154366	123
154510	123
154579	123
154656	123
154667	123
156368	123
156556	123
156621	123
156808	123
157016	123
124	124
139967	124
141912	124
142249	124
125	125
42294	125
48415	125
72812	125
77402	125
81456	125
126	126
40400	126
146807	126
146965	126
147138	126
147192	126
147467	126
147470	126
147887	126
147948	126
147956	126
148155	126
148221	126
148658	126
148684	126
148697	126
148771	126
148833	126
148939	126
149429	126
149527	126
127	127
11536	127
71630	127
71917	127
87515	127
92662	127
128	128
16598	128
31855	128
142442	128
142745	128
142984	128
143005	128
143192	128
143252	128
143854	128
144382	128
144425	128
144533	128
144552	128
144722	128
145368	128
145507	128
145612	128
145804	128
146159	128
146468	128
146619	128
129	129
40365	129
44198	129
63751	129
74431	129
94742	129
130	130
28210	130
34859	130
64942	130
75840	130
92734	130
98239	130
159272	130
159536	130
160508	130
131	131
116136	131
116553	131
117245	131
117265	131
118281	131
119547	131
119607	131
120123	131
193133	131
132	132
21527	132
131079	132
133	133
31650	133
44635	133
47814	133
58144	133
67735	133
137640	133
137655	133
137911	133
138500	133
138752	133
138937	133
139320	133
139841	133
140228	133
140549	133
140685	133
141104	133
141636	133
142202	133
134	134
33475	134
150886	134
135	135
136	136
23957	136
32238	136
43406	136
135028	136
137	137
166309	137
166454	137
167077	137
167248	137
167540	137
167821	137
168056	137
168171	137
168543	137
168705	137
168727	137
168787	137
169672	137
169904	137
170239	137
171146	137
171803	137
172294	137
172690	137
173012	137
198376	137
138	138
8584	138
26259	138
80082	138
86307	138
89588	138
89593	138
92108	138
139	139
77997	139
91616	139
140	140
18439	140
26220	140
141	141
105010	141
123835	141
125043	141
126466	141
126657	141
127581	141
128636	141
128862	141
129059	141
129965	141
142	142
15591	142
72201	142
77928	142
80531	142
85083	142
86146	142
90301	142
94799	142
96383	142
97093	142
99845	142
189039	142
143	143
25623	143
74899	143
78736	143
98535	143
144	144
47740	144
186100	144
145	145
79211	145
81595	145
100780	145
146	146
180497	146
181026	146
147	147
105347	147
106339	147
108085	147
109916	147
112671	147
113168	147
148	148
22088	148
22089	148
71337	148
75011	148
79306	148
81396	148
82020	148
104955	148
108866	148
149	149
103399	149
104797	149
105997	149
107786	149
111056	149
150	150
14991	150
151	151
152	152
76401	152
78829	152
83779	152
85862	152
91010	152
91439	152
93022	152
93429	152
153	153
16560	153
52339	153
63876	153
194424	153
154	154
31875	154
132557	154
133365	154
136285	154
137227	154
137348	154
155	155
122119	155
123394	155
124031	155
124591	155
125152	155
127455	155
128730	155
129013	155
129511	155
157679	155
157718	155
158101	155
158950	155
158971	155
159312	155
159877	155
160015	155
160292	155
156	156
13917	156
137726	156
137908	156
137931	156
139802	156
141957	156
157	157
10078	157
14319	157
39578	157
39842	157
40699	157
46163	157
46248	157
46442	157
53774	157
56677	157
59413	157
61932	157
65724	157
70947	157
74085	157
80590	157
83304	157
88146	157
158	158
23101	158
73637	158
74409	158
77287	158
80126	158
85923	158
159	159
80547	159
82954	159
88519	159
100649	159
160	160
37732	160
38130	160
38197	160
38470	160
72345	160
75309	160
76628	160
100323	160
119982	160
161	161
77152	161
83073	161
85043	161
91264	161
94439	161
98546	161
134843	161
135884	161
136411	161
136791	161
162	162
3095	162
49079	162
115161	162
115957	162
117008	162
118995	162
119610	162
120587	162
163	163
7349	163
166833	163
168257	163
170813	163
170847	163
171678	163
184251	163
164	164
131150	164
133204	164
134774	164
135369	164
135586	164
165	165
167022	165
167525	165
168268	165
168920	165
170761	165
171423	165
166	166
174617	166
176341	166
178237	166
178312	166
167	167
24641	167
51124	167
51920	167
66990	167
79944	167
168	168
15855	168
27632	168
42737	168
43232	168
45357	168
46016	168
48077	168
49255	168
51373	168
53265	168
53512	168
57469	168
60601	168
61986	168
64109	168
69337	168
72645	168
78253	168
78714	168
83527	168
84115	168
90505	168
92969	168
95008	168
138286	168
138838	168
139439	168
140080	168
142200	168
169	169
131857	169
132887	169
135155	169
135507	169
170	170
6170	170
41355	170
47939	170
49257	170
63663	170
74246	170
83004	170
101453	170
105303	170
110910	170
171	171
166327	171
169147	171
169737	171
170515	171
172862	171
172	172
137815	172
138724	172
138727	172
139668	172
139740	172
139855	172
140100	172
140602	172
140625	172
140833	172
141370	172
141781	172
141946	172
142028	172
142120	172
173	173
173570	173
174714	173
176555	173
174	174
48222	174
56255	174
167916	174
169506	174
169528	174
171094	174
171782	174
175	175
4848	175
39261	175
167035	175
168526	175
170051	175
171806	175
176	176
14152	176
44283	176
131901	176
136822	176
173342	176
173435	176
173591	176
173669	176
173727	176
174059	176
174329	176
174532	176
174958	176
175502	176
175771	176
175843	176
175903	176
176131	176
176296	176
176818	176
176865	176
176873	176
177057	176
177230	176
177365	176
177508	176
177751	176
177807	176
177996	176
178017	176
178217	176
178291	176
184258	176
177	177
178	178
28631	178
59679	178
63104	178
77607	178
84815	178
191916	178
179	179
13087	179
35066	179
72070	179
83487	179
86160	179
91040	179
180	180
12856	180
14863	180
27717	180
99409	180
122666	180
181	181
124875	181
129174	181
129948	181
182	182
28028	182
36645	182
88249	182
183	183
25755	183
33600	183
50103	183
67048	183
86719	183
89451	183
182681	183
184	184
185	185
136167	185
147067	185
147895	185
148528	185
148849	185
186	186
12844	186
25904	186
58287	186
174396	186
174541	186
175223	186
178132	186
178198	186
187	187
30929	187
188	188
17478	188
166559	188
168901	188
169444	188
170145	188
170295	188
170978	188
171061	188
171088	188
172050	188
189	189
53737	189
166788	189
166847	189
169492	189
170220	189
170773	189
171018	189
172029	189
172326	189
172842	189
190	190
33959	190
41804	190
48953	190
66286	190
67694	190
78343	190
191	191
67306	191
173198	191
174902	191
177681	191
177975	191
192	192
193	193
15216	193
28168	193
158943	193
194	194
31889	194
73213	194
84600	194
87093	194
94216	194
97302	194
195	195
157544	195
157556	195
157578	195
157920	195
158026	195
159127	195
159408	195
159850	195
159855	195
160344	195
160356	195
196	196
157733	196
158028	196
158256	196
158258	196
158648	196
158969	196
159016	196
159497	196
159620	196
159752	196
159927	196
160325	196
197	197
198	198
175621	198
177400	198
194075	198
199	199
28163	199
131801	199
168723	199
168868	199
168887	199
169406	199
169524	199
172150	199
172165	199
183346	199
191604	199
200	200
33117	200
35843	200
201	201
166391	201
168572	201
169656	201
169668	201
169943	201
170219	201
170788	201
172393	201
172826	201
202	202
61213	202
173189	202
174482	202
203	203
40063	203
42217	203
54031	203
54262	203
58301	203
60678	203
61454	203
66353	203
75352	203
87511	203
92109	203
204	204
70928	204
90347	204
91561	204
91640	204
93766	204
205	205
5311	205
32786	205
32788	205
75586	205
88179	205
114913	205
117207	205
117301	205
117840	205
119822	205
206	206
157820	206
158245	206
158574	206
158885	206
159788	206
159823	206
160019	206
160304	206
207	207
35361	207
150116	207
151605	207
151940	207
153659	207
155820	207
156734	207
156937	207
157375	207
208	208
157783	208
157923	208
158304	208
159531	208
159726	208
160248	208
160597	208
209	209
14711	209
15643	209
17236	209
26340	209
36046	209
36122	209
36125	209
73720	209
78769	209
90351	209
92748	209
176625	209
177080	209
210	210
102782	210
104967	210
106060	210
110523	210
112384	210
113418	210
211	211
63817	211
167179	211
167810	211
168074	211
168225	211
168508	211
168516	211
168565	211
169828	211
170489	211
171186	211
171544	211
172140	211
172334	211
212	212
31783	212
31784	212
43715	212
44968	212
131322	212
132971	212
135053	212
137525	212
150543	212
151019	212
151418	212
151657	212
151967	212
152244	212
152366	212
154284	212
154717	212
154912	212
156288	212
156410	212
156700	212
213	213
49800	213
133398	213
214	214
20260	214
55885	214
57337	214
130861	214
130963	214
131515	214
131646	214
131943	214
132598	214
132921	214
133517	214
133886	214
135666	214
135840	214
136243	214
215	215
143760	215
144794	215
216	216
28234	216
150364	216
150561	216
150691	216
151367	216
151417	216
151796	216
152186	216
152312	216
152334	216
152686	216
152743	216
153766	216
154979	216
156375	216
156903	216
158714	216
217	217
70734	217
78523	217
100349	217
218	218
40336	218
123102	218
124948	218
128975	218
219	219
26186	219
69955	219
71482	219
88826	219
220	220
36148	220
60126	220
73134	220
80510	220
80515	220
81183	220
84030	220
91776	220
221	221
14100	221
15638	221
26477	221
26480	221
26483	221
26490	221
30085	221
49790	221
54693	221
60760	221
68722	221
69487	221
71775	221
79896	221
84254	221
87240	221
96919	221
178577	221
222	222
133662	222
151178	222
152000	222
153363	222
153391	222
153473	222
153942	222
154729	222
157087	222
157158	222
157281	222
223	223
31968	223
76512	223
81853	223
86134	223
86310	223
88780	223
89688	223
136517	223
224	224
14062	224
41833	224
115772	224
117703	224
126303	224
131566	224
132663	224
133200	224
133397	224
133485	224
133925	224
134645	224
134845	224
135115	224
135231	224
135894	224
136018	224
136022	224
136647	224
137052	224
184900	224
225	225
226	226
65643	226
80465	226
82133	226
93728	226
94569	226
131452	226
133239	226
134971	226
227	227
169244	227
169597	227
171656	227
172063	227
172828	227
180342	227
228	228
24900	228
229	229
106827	229
106852	229
107525	229
108585	229
110018	229
111249	229
230	230
17999	230
26942	230
26951	230
26955	230
32732	230
35652	230
42096	230
43002	230
43328	230
49921	230
50220	230
51619	230
57101	230
65677	230
75772	230
79193	230
81445	230
84216	230
87109	230
105392	230
231	231
142642	231
143320	231
143800	231
145030	231
232	232
31079	232
59402	232
65595	232
132361	232
132816	232
133412	232
135015	232
135570	232
135805	232
136434	232
136686	232
136747	232
137338	232
184807	232
233	233
25178	233
31325	233
136966	233
160611	233
160617	233
160810	233
161199	233
161428	233
161547	233
161617	233
161672	233
161926	233
162136	233
162572	233
162953	233
163202	233
163743	233
164224	233
164556	233
165025	233
165118	233
234	234
58299	234
83093	234
235	235
87830	235
236	236
18221	236
25259	236
25262	236
75103	236
77495	236
87697	236
88131	236
98365	236
237	237
24207	237
48148	237
95841	237
238	238
25209	238
25212	238
83929	238
98682	238
239	239
132715	239
240	240
9827	240
17699	240
34160	240
79701	240
83476	240
87139	240
96620	240
241	241
173487	241
175756	241
176733	241
186071	241
242	242
6879	242
13261	242
31276	242
31278	242
31281	242
48382	242
56820	242
70316	242
73689	242
76204	242
86079	242
88804	242
94277	242
98076	242
243	243
42214	243
42907	243
46773	243
49243	243
51137	243
56382	243
57493	243
58604	243
61163	243
62372	243
62586	243
62616	243
67039	243
68480	243
68755	243
72487	243
73540	243
76608	243
78225	243
89951	243
91484	243
244	244
161141	244
161912	244
162619	244
163569	244
165989	244
245	245
246	246
167122	246
167166	246
168072	246
168176	246
169216	246
171108	246
247	247
39526	247
62637	247
248	248
170352	248
172155	248
172239	248
249	249
33063	249
136186	249
150349	249
150521	249
150683	249
151363	249
151392	249
152039	249
152122	249
152160	249
153203	249
153349	249
153627	249
153810	249
153984	249
154158	249
156189	249
193332	249
250	250
31901	250
166732	250
168601	250
170509	250
170808	250
171193	250
171525	250
172060	250
172425	250
251	251
70882	251
82051	251
136294	251
252	252
9047	252
40328	252
40501	252
44256	252
46747	252
51545	252
56692	252
61484	252
61621	252
63492	252
65721	252
73931	252
85148	252
86132	252
86322	252
94283	252
95717	252
98331	252
183216	252
185398	252
253	253
103086	253
107516	253
254	254
33929	254
33934	254
37895	254
40587	254
45163	254
45506	254
47525	254
49189	254
53902	254
86417	254
88562	254
89831	254
90927	254
93074	254
100145	254
100312	254
179189	254
179820	254
187741	254
255	255
55203	255
256	256
111913	256
257	257
27786	257
70557	257
77268	257
95546	257
99962	257
135610	257
258	258
10284	258
25085	258
25094	258
35018	258
39255	258
42494	258
45074	258
49098	258
51208	258
51654	258
57328	258
57767	258
58650	258
60798	258
63594	258
65378	258
65542	258
77086	258
81689	258
81888	258
89067	258
95561	258
96030	258
189582	258
259	259
157924	259
158193	259
158678	259
158905	259
159435	259
159832	259
159838	259
159844	259
260	260
33685	260
114585	260
114928	260
114984	260
115028	260
115455	260
117587	260
117591	260
118102	260
118146	260
118737	260
119109	260
119140	260
119408	260
120009	260
126683	260
261	261
88318	261
262	262
27723	262
58165	262
117620	262
263	263
32280	263
32281	263
41337	263
46320	263
55768	263
55789	263
59031	263
60022	263
62423	263
64737	263
65873	263
66160	263
66802	263
71586	263
92031	263
98081	263
264	264
15167	264
37738	264
45021	264
50222	264
70449	264
71498	264
72033	264
73341	264
85233	264
86986	264
88715	264
93210	264
93952	264
94480	264
98200	264
265	265
125139	265
266	266
267	267
13646	267
32943	267
61300	267
75676	267
79387	267
83336	267
157890	267
158050	267
158952	267
158978	267
159154	267
159207	267
159458	267
159836	267
161600	267
161656	267
162145	267
162450	267
162932	267
163603	267
164644	267
165571	267
192550	267
194084	267
194317	267
268	268
114451	268
114470	268
114609	268
114611	268
114841	268
115310	268
116245	268
116410	268
116668	268
117391	268
118188	268
119662	268
119714	268
120342	268
120353	268
269	269
48702	269
68931	269
101458	269
103062	269
103337	269
103552	269
103895	269
103938	269
104597	269
106971	269
107524	269
107951	269
107982	269
110733	269
112274	269
112732	269
112928	269
270	270
163479	270
271	271
33950	271
156894	271
272	272
14705	272
46022	272
147143	272
149010	272
149362	272
273	273
13966	273
15915	273
32886	273
56659	273
146750	273
146896	273
147132	273
147239	273
148061	273
148820	273
149291	273
274	274
132249	274
133679	274
195122	274
275	275
116890	275
276	276
114413	276
115315	276
116110	276
116549	276
116719	276
118053	276
118698	276
120312	276
277	277
56858	277
278	278
26645	278
26648	278
26650	278
26652	278
26653	278
58596	278
65296	278
73639	278
76513	278
76715	278
79185	278
79414	278
81052	278
82384	278
82445	278
84234	278
85581	278
86769	278
87635	278
91731	278
92697	278
93117	278
95003	278
96025	278
97765	278
98114	278
98958	278
189919	278
279	279
13921	279
74205	279
84640	279
89520	279
183202	279
184548	279
280	280
13520	280
27859	280
27862	280
55576	280
61100	280
64574	280
70614	280
85406	280
88410	280
89129	280
89469	280
90682	280
97015	280
97034	280
100556	280
183752	280
281	281
131924	281
138184	281
138388	281
138625	281
139542	281
140532	281
140994	281
141165	281
141630	281
282	282
283	283
14566	283
85524	283
284	284
36789	284
69366	284
70235	284
76039	284
85697	284
89304	284
91560	284
97952	284
98813	284
188920	284
285	285
70991	285
89915	285
94903	285
96057	285
99159	285
286	286
166627	286
166854	286
167734	286
167990	286
170803	286
171223	286
171752	286
172588	286
172948	286
173059	286
184427	286
287	287
26549	287
36583	287
97378	287
288	288
13634	288
72981	288
83242	288
89509	288
91124	288
91778	288
136330	288
289	289
38359	289
43705	289
56458	289
74309	289
77278	289
86371	289
90064	289
93447	289
290	290
33472	290
33473	290
39559	290
40396	290
41093	290
43245	290
44144	290
45525	290
47973	290
49399	290
49429	290
49923	290
52484	290
52630	290
53700	290
55182	290
56046	290
56374	290
58244	290
59923	290
61103	290
63074	290
63754	290
65217	290
68099	290
71111	290
71375	290
72839	290
80257	290
81501	290
82607	290
82829	290
87295	290
97464	290
291	291
35535	291
37188	291
68458	291
88112	291
187502	291
194526	291
292	292
174345	292
176676	292
293	293
14852	293
36022	293
36968	293
48233	293
168395	293
294	294
31005	294
168449	294
170437	294
295	295
6390	295
35838	295
35881	295
89274	295
173745	295
174115	295
176840	295
178056	295
296	296
138033	296
138421	296
138908	296
140139	296
140723	296
141157	296
141209	296
141278	296
141301	296
141589	296
141800	296
142255	296
297	297
1196	297
35617	297
137928	297
138409	297
138476	297
138707	297
138733	297
138815	297
139122	297
139371	297
139714	297
140640	297
140942	297
141040	297
141485	297
142213	297
298	298
10555	298
31557	298
137647	298
139220	298
139396	298
140153	298
140986	298
141117	298
299	299
46128	299
59442	299
61936	299
63627	299
70851	299
71718	299
73751	299
74027	299
85843	299
86463	299
96403	299
99833	299
192976	299
300	300
13046	300
22327	300
49756	300
75374	300
79086	300
80458	300
173461	300
177787	300
301	301
24802	301
24803	301
24804	301
24807	301
42606	301
194870	301
302	302
42819	302
303	303
9672	303
16767	303
17685	303
31298	303
37758	303
38278	303
83440	303
83878	303
304	304
23906	304
23907	304
73677	304
79027	304
99837	304
305	305
16037	305
23669	305
23680	305
44248	305
86563	305
89742	305
90370	305
96684	305
180373	305
180405	305
180560	305
180734	305
180737	305
180934	305
180946	305
181074	305
181235	305
181248	305
306	306
27392	306
27393	306
95744	306
307	307
308	308
65146	308
309	309
57657	309
76081	309
79873	309
83986	309
95503	309
95551	309
310	310
311	311
25923	311
32329	311
56616	311
133024	311
136805	311
142430	311
142504	311
142777	311
142886	311
142981	311
143243	311
143579	311
144112	311
144629	311
145070	311
145176	311
145309	311
145392	311
145393	311
145525	311
312	312
9685	312
61690	312
102655	312
106824	312
107157	312
112507	312
114722	312
116009	312
120702	312
313	313
52285	313
101775	313
105367	313
105979	313
107119	313
107433	313
314	314
49672	314
56813	314
133800	314
315	315
190613	315
316	316
190157	316
191759	316
191860	316
191891	316
317	317
23091	317
23092	317
23093	317
92937	317
93585	317
318	318
31157	318
41863	318
62146	318
68787	318
75091	318
76206	318
89124	318
92396	318
100832	318
319	319
18342	319
22616	319
31717	319
43817	319
48054	319
68033	319
104380	319
104465	319
104555	319
105605	319
105636	319
107202	319
111904	319
112884	319
112922	319
320	320
24757	320
24760	320
70959	320
72251	320
74603	320
93633	320
97463	320
